FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2013-04-22,448.1,0.6858333333333334,82.30000000000001,9.411111111111111,-1.700000000000001,-0.014166666666666676,10.3,8.6,1.700000000000001,9,0.0,0.0,True,2013-04-22 17:00:00,2013-04-22 19:00:00,120.0,9
2013-04-23,473.8,1.1233333333333335,134.8,9.844444444444443,-2.3499999999999996,-0.01958333333333333,10.65,8.3,2.3499999999999996,9,0.0,0.0,True,2013-04-23 17:00:00,2013-04-23 19:00:00,120.0,9
2013-04-24,437.8,1.0700000000000003,128.40000000000003,9.616666666666667,-0.25,-0.0020833333333333333,10.3,9.2,1.1000000000000014,9,0.0,0.0,True,2013-04-24 17:00:00,2013-04-24 19:00:00,120.0,9
2013-04-25,428.4,0.8591666666666664,103.09999999999997,11.066666666666666,-2.0,-0.016666666666666666,12.0,10.0,2.0,9,0.0,0.0,True,2013-04-25 17:00:00,2013-04-25 19:00:00,120.0,9
2013-04-26,395.8,0.4158333333333336,49.900000000000034,9.912500000000001,-1.0,-0.008333333333333333,10.5,9.3,1.1999999999999993,8,0.0,0.0,True,2013-04-26 17:00:00,2013-04-26 19:00:00,120.0,8
2013-04-27,389.3,0.39000000000000007,46.80000000000001,11.022222222222222,-0.10000000000000142,-0.0008333333333333452,11.5,10.7,0.8000000000000007,9,0.0,0.0,True,2013-04-27 17:00:00,2013-04-27 19:00:00,120.0,9
2013-04-28,367.5,0.09833333333333343,11.800000000000011,10.649999999999999,-1.0999999999999996,-0.009166666666666663,11.2,9.5,1.6999999999999993,8,0.0,0.0,True,2013-04-28 17:00:00,2013-04-28 19:00:00,120.0,8
2013-04-29,320.2,0.2924999999999997,35.099999999999966,8.044444444444444,-0.8000000000000007,-0.006666666666666672,9.0,4.6,4.4,9,0.0,0.0,True,2013-04-29 17:00:00,2013-04-29 19:00:00,120.0,9
2013-04-30,423.6,1.0050000000000001,120.60000000000002,9.037500000000001,0.8000000000000007,0.006666666666666672,9.7,6.8,2.8999999999999995,8,0.0,0.0,True,2013-04-30 17:00:00,2013-04-30 19:00:00,120.0,8
2013-05-01,434.3,0.5108333333333335,61.30000000000001,10.222222222222221,0.1999999999999993,0.0016666666666666607,10.9,9.0,1.9000000000000004,9,0.0,0.0,True,2013-05-01 17:00:00,2013-05-01 19:00:00,120.0,9
2013-05-02,379.7,-0.1224999999999999,-14.699999999999989,7.944444444444446,-2.5,-0.020833333333333332,9.4,6.3,3.1000000000000005,9,0.0,0.0,True,2013-05-02 17:00:00,2013-05-02 19:00:00,120.0,9
2013-05-03,471.5,0.6800000000000002,81.60000000000002,9.744444444444444,-1.5999999999999996,-0.01333333333333333,10.8,9.0,1.8000000000000007,9,0.0,0.0,True,2013-05-03 17:00:00,2013-05-03 19:00:00,120.0,9
2013-05-04,431.8,0.4950000000000003,59.400000000000034,9.622222222222222,-1.0,-0.008333333333333333,10.1,9.1,1.0,9,0.0,0.0,True,2013-05-04 17:00:00,2013-05-04 19:00:00,120.0,9
2013-05-05,444.5,0.5824999999999998,69.89999999999998,9.58888888888889,-1.299999999999999,-0.010833333333333325,10.3,8.9,1.4000000000000004,9,0.0,0.0,True,2013-05-05 17:00:00,2013-05-05 19:00:00,120.0,9
2013-05-06,392.8,0.5666666666666667,68.0,11.149999999999999,-1.799999999999999,-0.01499999999999999,12.1,10.3,1.799999999999999,8,0.0,0.0,True,2013-05-06 17:00:00,2013-05-06 19:00:00,120.0,8
2013-05-07,389.6,0.4783333333333336,57.400000000000034,10.600000000000001,-2.0999999999999996,-0.017499999999999998,11.7,9.4,2.299999999999999,9,0.0,0.0,True,2013-05-07 17:00:00,2013-05-07 19:00:00,120.0,9
2013-05-08,426.5,0.5133333333333335,61.60000000000002,10.28888888888889,-2.1000000000000014,-0.017500000000000012,11.3,9.2,2.1000000000000014,9,0.0,0.0,True,2013-05-08 17:00:00,2013-05-08 19:00:00,120.0,9
2013-05-09,421.6,0.8091666666666668,97.10000000000002,9.033333333333333,-1.1999999999999993,-0.009999999999999993,9.5,8.3,1.1999999999999993,9,0.0,0.0,True,2013-05-09 17:00:00,2013-05-09 19:00:00,120.0,9
2013-05-10,421.5,0.3233333333333334,38.80000000000001,9.216666666666669,-1.049999999999999,-0.00874999999999999,9.5,8.4,1.0999999999999996,9,0.0,0.0,True,2013-05-10 17:00:00,2013-05-10 19:00:00,120.0,9
2013-05-11,445.0,0.6641666666666666,79.69999999999999,9.055555555555555,-0.5999999999999996,-0.004999999999999997,9.3,8.6,0.7000000000000011,9,0.0,0.0,True,2013-05-11 17:00:00,2013-05-11 19:00:00,120.0,9
2013-05-12,432.1,0.4625,55.5,9.11111111111111,-0.6000000000000014,-0.005000000000000012,9.4,8.6,0.8000000000000007,9,0.0,0.0,True,2013-05-12 17:00:00,2013-05-12 19:00:00,120.0,9
2013-05-13,413.8,0.5841666666666668,70.10000000000002,8.8,-0.40000000000000036,-0.003333333333333336,9.3,8.2,1.1000000000000014,9,0.0,0.0,True,2013-05-13 17:00:00,2013-05-13 19:00:00,120.0,9
2013-05-14,414.2,0.275,33.0,8.933333333333332,-1.0,-0.008333333333333333,9.4,8.3,1.0999999999999996,9,0.0,0.0,True,2013-05-14 17:00:00,2013-05-14 19:00:00,120.0,9
2013-05-15,455.0,0.5816666666666668,69.80000000000001,8.666666666666666,-1.6000000000000005,-0.013333333333333338,9.3,7.7,1.6000000000000005,9,0.0,0.0,True,2013-05-15 17:00:00,2013-05-15 19:00:00,120.0,9
2013-05-16,443.8,0.36916666666666675,44.30000000000001,7.966666666666667,-1.6000000000000005,-0.013333333333333338,8.8,7.2,1.6000000000000005,9,0.0,0.0,True,2013-05-16 17:00:00,2013-05-16 19:00:00,120.0,9
2013-05-17,450.9,0.4991666666666665,59.89999999999998,8.544444444444444,-1.3999999999999995,-0.011666666666666662,9.2,7.8,1.3999999999999995,9,0.0,0.0,True,2013-05-17 17:00:00,2013-05-17 19:00:00,120.0,9
